,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
0,Argentina,Superliga,Union de Santa Fe,25,Argentina,Moyano Sebastian,29,12,0,0,0
1,Argentina,Superliga,Union de Santa Fe,1,Argentina,Peano Marcos Hernan,21,3,0,0,0
2,Argentina,Superliga,Union de Santa Fe,19,Argentina,Bonifacio Ezequiel,25,15,2,2,0
3,Argentina,Superliga,Union de Santa Fe,6,Argentina,Bottinelli Jonathan,35,11,0,7,2
4,Argentina,Superliga,Union de Santa Fe,2,Argentina,Calderon Franco,21,1,0,0,0
5,Argentina,Superliga,Union de Santa Fe,3,Argentina,Corvalan Claudio,30,15,0,5,0
6,Argentina,Superliga,Union de Santa Fe,28,Colombia,Gomez Yeimar,27,14,2,5,0
7,Argentina,Superliga,Union de Santa Fe,4,Argentina,Martinez Damian,29,12,0,6,1
8,Argentina,Superliga,Union de Santa Fe,14,Argentina,Milo Federico,27,10,0,1,0
9,Argentina,Superliga,Union de Santa Fe,5,Argentina,Acevedo Nelson,31,14,0,4,0
10,Argentina,Superliga,Union de Santa Fe,29,Argentina,Alvarez Braian Gabriel,22,1,0,0,0
11,Argentina,Superliga,Union de Santa Fe,10,Argentina,Carabajal Gabriel,27,10,1,0,0
12,Argentina,Superliga,Union de Santa Fe,15,Argentina,Cavallaro Juan,25,10,1,0,0
13,Argentina,Superliga,Union de Santa Fe,11,Argentina,Elias Jalil Juan Jose,23,15,1,2,0
14,Argentina,Superliga,Union de Santa Fe,24,Argentina,Godoy Franco Lionel,19,1,0,1,0
15,Argentina,Superliga,Union de Santa Fe,27,Uruguay,Mendez Javier,37,0,0,0,0
16,Argentina,Superliga,Union de Santa Fe,27,Uruguay,Mendez Javier,24,9,0,1,0
17,Argentina,Superliga,Union de Santa Fe,30,Argentina,Nardoni Juan,17,1,0,0,0
18,Argentina,Superliga,Union de Santa Fe,8,Argentina,Rios Lucas,21,2,0,0,0
19,Argentina,Superliga,Union de Santa Fe,9,Argentina,Bou Walter Ariel,26,14,4,2,0
20,Argentina,Superliga,Union de Santa Fe,7,Argentina,Cuadra Maximiliano,24,6,0,0,0
21,Argentina,Superliga,Union de Santa Fe,12,Argentina,Mazzola Nicolas,29,8,2,2,0
22,Argentina,Superliga,Union de Santa Fe,22,Argentina,Troyansky Franco,22,14,1,1,0
0,Argentina,Superliga,Central Cordoba,23,Argentina,Cavallotti Maximiliano,?,0,0,0,0
1,Argentina,Superliga,Central Cordoba,17,Argentina,Requena Leandro,32,0,0,0,0
2,Argentina,Superliga,Central Cordoba,1,Argentina,Rodriguez Diego,30,15,0,0,0
3,Argentina,Superliga,Central Cordoba,12,Argentina,Bay Jonathan,26,14,1,2,0
4,Argentina,Superliga,Central Cordoba,2,Uruguay,Correa Nicolas,35,6,0,4,1
5,Argentina,Superliga,Central Cordoba,34,Argentina,Ferroni Leonel,23,1,0,0,0
6,Argentina,Superliga,Central Cordoba,3,Argentina,Nani Matias German,21,12,0,2,0
7,Argentina,Superliga,Central Cordoba,29,Argentina,Quilez Ismael,31,10,0,1,0
8,Argentina,Superliga,Central Cordoba,4,Argentina,Salomon Oscar Camilo,20,6,0,1,0
9,Argentina,Superliga,Central Cordoba,6,Argentina,Sanchez Marcos,29,4,1,1,0
10,Argentina,Superliga,Central Cordoba,15,Argentina,Alzugaray Lisandro,29,11,4,1,0
11,Argentina,Superliga,Central Cordoba,7,Argentina,Barraza Mauro,23,2,0,0,0
12,Argentina,Superliga,Central Cordoba,25,Argentina,Cristaldo Franco Sebastian,23,10,0,0,0
13,Argentina,Superliga,Central Cordoba,36,Argentina,Femia Nicolas,23,2,1,0,0
14,Argentina,Superliga,Central Cordoba,14,Argentina,Galeano Juan Daniel,31,11,1,0,0
15,Argentina,Superliga,Central Cordoba,21,Argentina,Gallucci Otero Santiago Alejandro,28,1,0,0,0
16,Argentina,Superliga,Central Cordoba,8,Argentina,Meli Marcelo,27,11,1,2,1
17,Argentina,Superliga,Central Cordoba,17,Argentina,Pinto Axel,19,0,0,0,0
18,Argentina,Superliga,Central Cordoba,5,Argentina,Vega Cristian,26,14,0,5,0
19,Argentina,Superliga,Central Cordoba,24,Paraguay,Vera Hugo,?,5,1,4,1
20,Argentina,Superliga,Central Cordoba,28,Argentina,Villalba Leonardo,25,5,0,0,0
21,Argentina,Superliga,Central Cordoba,26,Argentina,Diaz Cristian,33,6,0,2,0
22,Argentina,Superliga,Central Cordoba,35,Argentina,Herrera Jonathan,28,14,4,1,0
23,Argentina,Superliga,Central Cordoba,20,Argentina,Melivilo Facundo,27,15,0,4,0
24,Argentina,Superliga,Central Cordoba,30,Argentina,Miracco Nicolas,28,6,0,1,0
25,Argentina,Superliga,Central Cordoba,40,Argentina,Nunez Gervasio,31,11,1,3,0
26,Argentina,Superliga,Central Cordoba,33,Colombia,Rodriguez Joao,23,8,1,1,0
27,Argentina,Superliga,Central Cordoba,18,Colombia,Valencia Jose,27,7,0,1,0
0,Argentina,Superliga,Defensa y Justicia,17,Argentina,Avellaneda Nicolas,26,1,0,1,0
1,Argentina,Superliga,Defensa y Justicia,22,Argentina,Unsain Ezequiel,24,15,0,0,0
2,Argentina,Superliga,Defensa y Justicia,3,Argentina,Benitez Marcelo,28,2,0,1,0
3,Argentina,Superliga,Defensa y Justicia,33,Argentina,Delgado Rafael,29,15,3,2,0
4,Argentina,Superliga,Defensa y Justicia,4,Paraguay,Gonzalez Trinidad Julio Cesar,27,14,0,4,0
5,Argentina,Superliga,Defensa y Justicia,14,Argentina,Herrera Marcelo,27,2,0,1,0
6,Argentina,Superliga,Defensa y Justicia,21,Argentina,Martinez Hector David,21,13,0,2,0
7,Argentina,Superliga,Defensa y Justicia,16,Argentina,Piovi Gonzalo,25,4,0,3,0
8,Argentina,Superliga,Defensa y Justicia,28,Argentina,Rodriguez Juan,25,14,0,1,0
9,Argentina,Superliga,Defensa y Justicia,19,Argentina,Tripichio Nicolas,23,3,0,0,0
10,Argentina,Superliga,Defensa y Justicia,10,Argentina,Cardozo Neri,33,13,0,2,0
11,Argentina,Superliga,Defensa y Justicia,18,Argentina,Cerro Francisco,31,5,0,0,0
12,Argentina,Superliga,Defensa y Justicia,27,Argentina,Coacci Enzo,21,1,0,0,0
13,Argentina,Superliga,Defensa y Justicia,29,Argentina,Fernandez Nicolas,?,15,1,2,0
14,Argentina,Superliga,Defensa y Justicia,30,Colombia,Loaiza Raul,25,14,0,4,0
15,Argentina,Superliga,Defensa y Justicia,12,Argentina,Lucero Juan-Martin,28,4,0,0,0
16,Argentina,Superliga,Defensa y Justicia,9,Argentina,Marquez Fernando,32,10,3,2,0
17,Argentina,Superliga,Defensa y Justicia,7,Argentina,Merlini Bautista,24,9,1,2,0
18,Argentina,Superliga,Defensa y Justicia,26,Paraguay,Ojeda Braian,19,8,0,1,0
19,Argentina,Superliga,Defensa y Justicia,15,Uruguay,Rodriguez Diego,30,13,0,4,0
20,Argentina,Superliga,Defensa y Justicia,32,Argentina,Aliseda Ignacio,19,9,1,0,0
21,Argentina,Superliga,Defensa y Justicia,8,Argentina,Mainero Guido,24,4,0,2,0
22,Argentina,Superliga,Defensa y Justicia,31,Argentina,Mana Nicolas,25,8,0,0,0
0,Argentina,Superliga,Banfield,1,Colombia,Arboleda Ivan,23,5,0,1,0
1,Argentina,Superliga,Banfield,26,Argentina,Cambeses Facundo,22,0,0,0,0
2,Argentina,Superliga,Banfield,33,Uruguay,Conde Esteban,36,10,0,0,0
3,Argentina,Superliga,Banfield,4,Argentina,Arciero Rodrigo,26,8,0,1,0
4,Argentina,Superliga,Banfield,2,Argentina,Civelli Renato,36,14,0,5,1
5,Argentina,Superliga,Banfield,16,Argentina,Dubarbier Sebastian,33,6,0,1,0
6,Argentina,Superliga,Banfield,6,Argentina,Lollo Luciano,32,10,0,5,1
7,Argentina,Superliga,Banfield,30,Argentina,Rodriguez Jorge,24,14,0,0,0
8,Argentina,Superliga,Banfield,37,Argentina,Torres Federico,20,0,0,0,0
9,Argentina,Superliga,Banfield,8,Argentina,Bertolo Nicolas,33,11,1,2,0
10,Argentina,Superliga,Banfield,3,Argentina,Bravo Claudio,22,12,0,6,0
11,Argentina,Superliga,Banfield,5,Argentina,Damonte Israel,37,4,0,1,0
12,Argentina,Superliga,Banfield,10,Argentina,Datolo Jesus Alberto,35,7,3,1,0
13,Argentina,Superliga,Banfield,17,Argentina,Gutierrez Jonas,36,8,0,0,0
14,Argentina,Superliga,Banfield,23,Colombia,Lenis Reinaldo,27,4,2,0,0
15,Argentina,Superliga,Banfield,27,Argentina,Moya Matias,21,5,0,0,0
16,Argentina,Superliga,Banfield,32,Argentina,Quinteros Franco,21,0,0,0,0
17,Argentina,Superliga,Banfield,14,Argentina,Vittor Sergio,30,13,1,5,0
18,Argentina,Superliga,Banfield,22,Argentina,Alvarez Juan Pablo,23,8,0,2,0
19,Argentina,Superliga,Banfield,21,Argentina,Carranza Julian,19,10,2,5,0
20,Argentina,Superliga,Banfield,9,Argentina,Fontana Agustin,?,9,1,1,0
21,Argentina,Superliga,Banfield,24,Argentina,Gomez Luciano,23,13,0,4,0
22,Argentina,Superliga,Banfield,13,Uruguay,Junior Arias,26,13,1,2,0
23,Argentina,Superliga,Banfield,35,Argentina,Urzi Agustin,19,13,0,4,0
24,Argentina,Superliga,Banfield,7,Argentina,Villagra Claudio,?,3,0,0,0
0,Argentina,Superliga,Colon Santa FE,1,Uruguay,Burian Leonardo,35,13,0,1,0
1,Argentina,Superliga,Colon Santa FE,17,Argentina,Chicco Ignacio Francisco,23,1,0,0,0
2,Argentina,Superliga,Colon Santa FE,22,Argentina,Hass Joaquin,21,0,0,0,0
3,Argentina,Superliga,Colon Santa FE,2,Argentina,Acevedo Lucas,28,6,0,0,0
4,Argentina,Superliga,Colon Santa FE,18,Argentina,Diaz Gaston,31,7,0,0,0
5,Argentina,Superliga,Colon Santa FE,13,Argentina,Escobar Gonzalo,22,9,0,2,0
6,Argentina,Superliga,Colon Santa FE,33,Argentina,Garces Facundo,20,0,0,0,0
7,Argentina,Superliga,Colon Santa FE,6,Argentina,Olivera Emanuel,29,11,0,2,0
8,Argentina,Superliga,Colon Santa FE,24,Argentina,Ortiz Guillermo,27,9,0,2,0
9,Argentina,Superliga,Colon Santa FE,15,Argentina,Schmidt Hector,26,3,0,0,0
10,Argentina,Superliga,Colon Santa FE,13,Argentina,Vigo Alex,20,6,0,3,0
11,Argentina,Superliga,Colon Santa FE,29,Argentina,Aliendro Rodrigo,28,9,1,1,0
12,Argentina,Superliga,Colon Santa FE,23,Argentina,Bernardi Cristian,29,11,2,2,1
13,Argentina,Superliga,Colon Santa FE,11,Colombia,Celis Guillermo,26,1,0,1,0
14,Argentina,Superliga,Colon Santa FE,30,Argentina,Esparza Gabriel,26,4,0,2,0
15,Argentina,Superliga,Colon Santa FE,28,Paraguay,Estigarribia Marcelo,32,12,0,0,0
16,Argentina,Superliga,Colon Santa FE,25,Argentina,Farias Facundo,17,1,0,0,0
17,Argentina,Superliga,Colon Santa FE,27,Argentina,Farioli Brian,21,4,0,0,0
18,Argentina,Superliga,Colon Santa FE,5,Argentina,Fritzler Matias,33,8,1,2,0
19,Argentina,Superliga,Colon Santa FE,25,Argentina,Galvan Braian Alejandro,19,2,1,1,0
20,Argentina,Superliga,Colon Santa FE,29,Argentina,Hernandez Mateo,21,0,0,0,0
21,Argentina,Superliga,Colon Santa FE,14,Argentina,Lertora Federico,29,10,0,4,0
22,Argentina,Superliga,Colon Santa FE,4,Argentina,Moschion Tomas,19,0,0,0,0
23,Argentina,Superliga,Colon Santa FE,77,Argentina,Ortega Jorge,31,0,0,0,0
24,Argentina,Superliga,Colon Santa FE,8,Argentina,Zuqui Fernando,28,12,1,3,0
25,Argentina,Superliga,Colon Santa FE,12,Argentina,Chancalay Tomas,?,9,0,2,0
26,Argentina,Superliga,Colon Santa FE,7,Uruguay,Da Luz Regalado Mauro Andres,25,9,0,0,0
27,Argentina,Superliga,Colon Santa FE,7,Argentina,Leguizamon Nicolas,?,6,1,1,0
28,Argentina,Superliga,Colon Santa FE,19,Colombia,Morelo Wilson,32,12,4,2,0
29,Argentina,Superliga,Colon Santa FE,29,Paraguay,Ortega Jorge,28,1,0,0,0
30,Argentina,Superliga,Colon Santa FE,30,Argentina,Pierotti Santiago,18,5,0,0,0
31,Argentina,Superliga,Colon Santa FE,10,Argentina,Rodriguez Luis Miguel,34,10,3,1,0
32,Argentina,Superliga,Colon Santa FE,20,Argentina,Sandoval Tomas,20,0,0,0,0
33,Argentina,Superliga,Colon Santa FE,26,Argentina,Zurbriggen Juan,19,1,0,0,0
0,Argentina,Superliga,Huracan,17,Argentina,Mendive Joaquin,23,0,0,0,0
1,Argentina,Superliga,Huracan,22,Argentina,Pellegrino Fernando,33,0,0,0,0
2,Argentina,Superliga,Huracan,1,Paraguay,Silva Antony,35,15,0,1,0
3,Argentina,Superliga,Huracan,4,Argentina,Araujo Carlos,38,8,0,3,2
4,Argentina,Superliga,Huracan,21,Argentina,Arzura Joaquin,26,1,0,1,0
5,Argentina,Superliga,Huracan,2,Argentina,Bettini Gonzalo,27,12,0,0,0
6,Argentina,Superliga,Huracan,23,Argentina,Merolla Lucas,24,7,0,4,1
7,Argentina,Superliga,Huracan,13,Argentina,Perez Walter,21,9,0,0,1
8,Argentina,Superliga,Huracan,3,Argentina,Romat Nicolas,31,2,0,1,0
9,Argentina,Superliga,Huracan,6,Paraguay,Salcedo Saul,22,15,0,3,0
10,Argentina,Superliga,Huracan,17,Argentina,Bareiro Lucas,24,15,0,4,0
11,Argentina,Superliga,Huracan,18,Argentina,Bogado Mauro,34,12,0,7,1
12,Argentina,Superliga,Huracan,5,Argentina,Calello Adrian,32,12,0,4,0
13,Argentina,Superliga,Huracan,26,Argentina,Casco Agustin,22,0,0,0,0
14,Argentina,Superliga,Huracan,16,Argentina,Faravelli Lorenzo,26,8,0,0,0
15,Argentina,Superliga,Huracan,15,Argentina,Gomez Rodrigo,26,14,2,6,0
16,Argentina,Superliga,Huracan,30,Argentina,Mendoza Javier,27,2,0,0,0
17,Argentina,Superliga,Huracan,29,Argentina,Vieyra Juan,?,5,0,1,0
18,Argentina,Superliga,Huracan,8,Paraguay,Barrios Lucas,35,7,1,1,0
19,Argentina,Superliga,Huracan,28,Argentina,Cabral Rodrigo,19,1,0,0,0
20,Argentina,Superliga,Huracan,9,Argentina,Chavez Andres,28,8,0,2,0
21,Argentina,Superliga,Huracan,24,Argentina,Coniglio Fernando,28,14,3,2,0
22,Argentina,Superliga,Huracan,19,Argentina,Cordero Nicolas,20,5,1,0,0
23,Argentina,Superliga,Huracan,31,Argentina,Curruhinca Agustin,19,2,0,0,0
24,Argentina,Superliga,Huracan,7,Argentina,Garro Juan,?,11,0,0,0
25,Argentina,Superliga,Huracan,10,Argentina,Ojeda Martin,21,2,0,0,0
0,Argentina,Superliga,Patronato,21,Argentina,Costa Federico,31,0,0,0,0
1,Argentina,Superliga,Patronato,12,Argentina,Ibanez Matias,32,15,0,1,0
2,Argentina,Superliga,Patronato,16,Uruguay,Abero Mathias,29,14,0,8,0
3,Argentina,Superliga,Patronato,2,Argentina,Andrade Walter,?,2,0,1,0
4,Argentina,Superliga,Patronato,15,Argentina,Aruga Martin,21,2,0,2,0
5,Argentina,Superliga,Patronato,4,Argentina,Chimino Cristian,31,11,1,1,1
6,Argentina,Superliga,Patronato,6,Argentina,Escudero Matias,30,10,0,2,1
7,Argentina,Superliga,Patronato,22,Argentina,Mancinelli Federico,37,15,0,1,0
8,Argentina,Superliga,Patronato,5,Argentina,Marin Leandro,27,4,0,0,0
9,Argentina,Superliga,Patronato,23,Argentina,Urribarri Bruno,33,2,0,0,0
10,Argentina,Superliga,Patronato,31,Argentina,Chicco Julian,21,12,1,3,0
11,Argentina,Superliga,Patronato,7,Argentina,Comas Lautaro,24,7,1,4,1
12,Argentina,Superliga,Patronato,17,Argentina,Cortizo Pablo,30,3,0,0,0
13,Argentina,Superliga,Patronato,34,Argentina,Diaz Gabriel,30,5,2,4,1
14,Argentina,Superliga,Patronato,24,Argentina,Lemos Damian,30,11,0,4,1
15,Argentina,Superliga,Patronato,33,Argentina,Mancinelli Lucas,30,9,0,0,0
16,Argentina,Superliga,Patronato,32,Argentina,Miloc Dardo,29,9,0,5,1
17,Argentina,Superliga,Patronato,39,Paraguay,Avalos Gabriel,29,14,1,3,0
18,Argentina,Superliga,Patronato,18,Argentina,Barreto Jose,19,8,0,0,0
19,Argentina,Superliga,Patronato,11,Argentina,Brinone Santiago,22,4,0,1,0
20,Argentina,Superliga,Patronato,8,Argentina,Compagnucci Gabriel,28,13,0,1,0
21,Argentina,Superliga,Patronato,29,Argentina,Delgadillo Nicolas,22,4,0,0,0
22,Argentina,Superliga,Patronato,37,Argentina,Dettler Faustino,21,1,0,0,0
23,Argentina,Superliga,Patronato,27,Argentina,Franzoni Juan Cruz,20,5,0,0,0
24,Argentina,Superliga,Patronato,30,Argentina,Rosales Santiago,24,8,0,2,0
25,Argentina,Superliga,Patronato,10,Uruguay,Silveira Hugo,26,6,1,3,1
26,Argentina,Superliga,Patronato,9,Argentina,Tarragona Cristian,28,15,4,3,0
0,Argentina,Superliga,Gimnasia L.P.,12,Argentina,Insfran Nelson,24,1,0,2,1
1,Argentina,Superliga,Gimnasia L.P.,31,Argentina,Martin Arias Alexis,27,15,0,2,0
2,Argentina,Superliga,Gimnasia L.P.,15,Argentina,Caire Maximiliano,31,8,1,3,1
3,Argentina,Superliga,Gimnasia L.P.,23,Argentina,Coronel Maximiliano,?,8,1,1,0
4,Argentina,Superliga,Gimnasia L.P.,28,Argentina,Guanini Manuel,?,10,1,3,0
5,Argentina,Superliga,Gimnasia L.P.,24,Argentina,Guiffrey German,21,9,0,2,0
6,Argentina,Superliga,Gimnasia L.P.,25,Argentina,Licht Lucas,38,9,0,0,0
7,Argentina,Superliga,Gimnasia L.P.,32,Argentina,Melluso Matias German,21,5,0,1,0
8,Argentina,Superliga,Gimnasia L.P.,5,Colombia,Rivas Janeiler,31,1,0,0,0
9,Argentina,Superliga,Gimnasia L.P.,6,Argentina,Torsiglieri Marco,31,8,0,5,0
10,Argentina,Superliga,Gimnasia L.P.,20,Uruguay,Aleman Brahian,29,9,0,1,0
11,Argentina,Superliga,Gimnasia L.P.,16,Paraguay,Ayala Victor,31,14,2,4,0
12,Argentina,Superliga,Gimnasia L.P.,14,Argentina,Bolivar Agustin Gabriel,23,3,0,0,0
13,Argentina,Superliga,Gimnasia L.P.,39,Argentina,Chavez Lautaro,18,0,0,0,0
14,Argentina,Superliga,Gimnasia L.P.,33,Argentina,Gomez Matias,?,6,0,2,0
15,Argentina,Superliga,Gimnasia L.P.,22,Argentina,Miranda Matias,19,6,0,1,0
16,Argentina,Superliga,Gimnasia L.P.,34,Argentina,Monti Patricio Ivan,21,0,0,0,0
17,Argentina,Superliga,Gimnasia L.P.,4,Argentina,Morales Leonardo,28,8,0,0,0
18,Argentina,Superliga,Gimnasia L.P.,7,Argentina,Mussis Franco,27,8,0,3,0
19,Argentina,Superliga,Gimnasia L.P.,26,Argentina,Paradela Jose,20,9,0,2,0
20,Argentina,Superliga,Gimnasia L.P.,37,Argentina,Caraballo Khalil,20,1,0,0,1
21,Argentina,Superliga,Gimnasia L.P.,30,Argentina,Comba Maximiliano,25,11,0,2,0
22,Argentina,Superliga,Gimnasia L.P.,9,Argentina,Contin Nicolas,23,8,2,2,0
23,Argentina,Superliga,Gimnasia L.P.,10,Argentina,Garcia Matias,28,14,5,4,1
24,Argentina,Superliga,Gimnasia L.P.,43,Argentina,Ramirez Agustin,19,0,0,0,0
25,Argentina,Superliga,Gimnasia L.P.,43,Argentina,Ramirez Eric,23,3,2,0,0
26,Argentina,Superliga,Gimnasia L.P.,8,Argentina,Spinelli Claudio,22,9,0,2,0
27,Argentina,Superliga,Gimnasia L.P.,11,Argentina,Tijanovich Horacio,23,13,1,4,0
28,Argentina,Superliga,Gimnasia L.P.,13,Venezuela,Vargas Jesus,20,5,0,0,0
29,Argentina,Superliga,Gimnasia L.P.,17,Paraguay,Velazquez Pablo,32,9,1,1,0
0,Argentina,Superliga,Aldosivi,35,Argentina,Assmann Fabian,33,0,0,0,0
1,Argentina,Superliga,Aldosivi,31,Argentina,Ingolotti Luis,19,0,0,0,0
2,Argentina,Superliga,Aldosivi,1,Argentina,Pocrnjic Luciano,38,15,0,1,0
3,Argentina,Superliga,Aldosivi,27,Argentina,Bazzana Nicolas,23,8,0,1,0
4,Argentina,Superliga,Aldosivi,20,Argentina,Evangelista Fernando,28,4,0,1,0
5,Argentina,Superliga,Aldosivi,2,Argentina,Fara Cain,25,2,0,0,0
6,Argentina,Superliga,Aldosivi,6,Argentina,Galeano Leonel,28,15,0,2,0
7,Argentina,Superliga,Aldosivi,21,Argentina,Iniguez Emanuel,23,13,1,3,0
8,Argentina,Superliga,Aldosivi,19,Paraguay,Miers Marcos David,29,12,0,5,0
9,Argentina,Superliga,Aldosivi,18,Argentina,Bertoglio Facundo,29,11,0,0,0
10,Argentina,Superliga,Aldosivi,11,Colombia,Burbano Hernan Dario,31,3,0,2,1
11,Argentina,Superliga,Aldosivi,5,Argentina,Gil Romero Gaston,26,11,0,4,1
12,Argentina,Superliga,Aldosivi,8,Uruguay,Gino Federico,26,7,0,3,0
13,Argentina,Superliga,Aldosivi,22,Argentina,Grahl Francisco,27,6,0,1,0
14,Argentina,Superliga,Aldosivi,36,Argentina,Indacoechea Joaquin,19,1,0,0,0
15,Argentina,Superliga,Aldosivi,33,Argentina,Maciel Leandro Isaac,23,10,0,2,0
16,Argentina,Superliga,Aldosivi,15,Argentina,Martinez Roman,36,7,0,2,0
17,Argentina,Superliga,Aldosivi,25,Argentina,Yeri Nahuel,28,2,0,0,0
18,Argentina,Superliga,Aldosivi,8,Argentina,Acevedo Federico,37,6,1,2,0
19,Argentina,Superliga,Aldosivi,10,Argentina,Andrada Federico,25,13,2,2,0
20,Argentina,Superliga,Aldosivi,39,Argentina,Juarez Yoel,17,0,0,0,0
21,Argentina,Superliga,Aldosivi,30,Argentina,Perez Franco,21,7,0,0,0
22,Argentina,Superliga,Aldosivi,14,Colombia,Rincon Sebastian,25,12,2,3,0
23,Argentina,Superliga,Aldosivi,9,Argentina,Ruiz Alan,26,6,1,0,0
24,Argentina,Superliga,Aldosivi,7,Argentina,Solis Nazareno,25,13,2,3,0
25,Argentina,Superliga,Aldosivi,40,Argentina,Tobares Facundo,19,1,0,0,0
26,Argentina,Superliga,Aldosivi,29,Argentina,Veron Gonzalo,29,11,1,1,0
0,Argentina,Superliga,Godoy Cruz,25,Argentina,Bolado Juan Cruz,22,3,0,0,0
1,Argentina,Superliga,Godoy Cruz,12,Argentina,Mehring Andres,25,7,0,0,0
2,Argentina,Superliga,Godoy Cruz,1,Argentina,Ramirez Roberto,23,6,0,1,0
3,Argentina,Superliga,Godoy Cruz,22,Argentina,Arena Nahuel,21,7,1,3,1
4,Argentina,Superliga,Godoy Cruz,20,Argentina,Breitenbruch Nestor,24,14,0,1,0
5,Argentina,Superliga,Godoy Cruz,6,Argentina,Cardona Tomas,24,13,0,4,1
6,Argentina,Superliga,Godoy Cruz,3,Paraguay,Jacquet Miguel,24,8,0,5,2
7,Argentina,Superliga,Godoy Cruz,32,Argentina,Rodriguez Facundo,19,0,0,0,0
8,Argentina,Superliga,Godoy Cruz,2,Argentina,Varela Joaquin,?,11,0,4,2
9,Argentina,Superliga,Godoy Cruz,21,Argentina,Alanis Gabriel,25,7,0,1,0
10,Argentina,Superliga,Godoy Cruz,31,Uruguay,Alvarez Agustin,?,1,0,0,0
11,Argentina,Superliga,Godoy Cruz,30,Argentina,Andrada Juan,24,11,0,2,0
12,Argentina,Superliga,Godoy Cruz,26,Argentina,Brunetta Juan Francisco,22,14,4,1,0
13,Argentina,Superliga,Godoy Cruz,10,Argentina,Burgoa Valentin,19,7,0,0,0
14,Argentina,Superliga,Godoy Cruz,15,Argentina,Gonzalez Franco,20,2,0,0,0
15,Argentina,Superliga,Godoy Cruz,5,Argentina,Gutierrez Kevin,22,14,0,0,0
16,Argentina,Superliga,Godoy Cruz,19,Argentina,Henriquez Fabian,?,10,1,7,0
17,Argentina,Superliga,Godoy Cruz,16,Argentina,Manzur Agustin,?,5,0,2,0
18,Argentina,Superliga,Godoy Cruz,7,Paraguay,Prieto Richard,22,2,1,1,0
19,Argentina,Superliga,Godoy Cruz,27,Argentina,Smith Ivan,20,0,0,0,0
20,Argentina,Superliga,Godoy Cruz,4,Argentina,Aleo Agustin,21,12,0,3,0
21,Argentina,Superliga,Godoy Cruz,29,Argentina,Badaloni Tomas,19,13,3,0,0
22,Argentina,Superliga,Godoy Cruz,8,Argentina,Barboza Facundo,?,4,0,0,0
23,Argentina,Superliga,Godoy Cruz,33,Argentina,Bullaude Ezequiel,19,1,0,0,0
24,Argentina,Superliga,Godoy Cruz,17,Argentina,Freites Marcelo,21,4,0,1,0
25,Argentina,Superliga,Godoy Cruz,18,Uruguay,Garcia Santiago,29,9,5,2,0
26,Argentina,Superliga,Godoy Cruz,27,Argentina,Lomonaco Sebastian Ariel,21,4,0,1,0
27,Argentina,Superliga,Godoy Cruz,9,Uruguay,Merentiel Serrano Miguel Angel,23,6,0,1,0
28,Argentina,Superliga,Godoy Cruz,11,Argentina,Vella Leandro,23,13,1,3,0
