,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
17,Costa Rica,Costa Rica,Santos DG,19,Costa Rica,Mendez Erson,18,11,1,0,0
18,Costa Rica,Costa Rica,Santos DG,14,Costa Rica,Mora Denilson,?,1,0,0,0
19,Costa Rica,Costa Rica,Santos DG,28,Costa Rica,Nunez Anderson,?,3,0,0,0
20,Costa Rica,Costa Rica,Santos DG,11,Costa Rica,Salas Gomez Raymond,25,10,2,2,0
21,Costa Rica,Costa Rica,Santos DG,7,Costa Rica,Solorzano Edder,?,13,1,1,0
22,Costa Rica,Costa Rica,Santos DG,21,Costa Rica,Torres Denilson,?,1,0,1,0
23,Costa Rica,Costa Rica,Santos DG,6,Costa Rica,Williams Steven,?,18,1,5,0
24,Costa Rica,Costa Rica,Santos DG,10,Jamaica,East Jovan Romario,?,18,10,3,1
25,Costa Rica,Costa Rica,Santos DG,16,Costa Rica,Masis Kevin,21,10,0,1,0
26,Costa Rica,Costa Rica,Santos DG,88,Costa Rica,Matarrita Starling,29,19,3,5,0
27,Costa Rica,Costa Rica,Santos DG,29,Costa Rica,Ruiz Anderson,21,4,0,0,0
28,Costa Rica,Costa Rica,Santos DG,25,Costa Rica,Zapata Pizarro Ariel Antonio,22,7,1,4,0
0,Costa Rica,Costa Rica,Grecia,35,Costa Rica,Blanco Jordan,18,0,0,0,0
1,Costa Rica,Costa Rica,Grecia,1,Costa Rica,Bolivar Victor,36,8,0,0,0
2,Costa Rica,Costa Rica,Grecia,13,Costa Rica,Carrillo Allan,21,0,0,0,0
3,Costa Rica,Costa Rica,Grecia,23,Costa Rica,Ruiz Kevin,31,5,0,0,0
4,Costa Rica,Costa Rica,Grecia,35,Costa Rica,Vega Carlos,17,0,0,0,0
5,Costa Rica,Costa Rica,Grecia,17,Costa Rica,Arrieta Maroto Kevin,28,21,0,3,0
6,Costa Rica,Costa Rica,Grecia,27,Costa Rica,Chevez Alanis Adrian,21,14,0,0,0
7,Costa Rica,Costa Rica,Grecia,5,Costa Rica,Fajardo Kevin,30,22,1,3,0
8,Costa Rica,Costa Rica,Grecia,25,Costa Rica,Sanchez Gutierrez Jean Carlos,27,14,0,1,0
9,Costa Rica,Costa Rica,Grecia,11,Costa Rica,Arauz Hansell,30,20,0,1,0
10,Costa Rica,Costa Rica,Grecia,24,Costa Rica,Araya Yeremy,21,14,4,2,0
11,Costa Rica,Costa Rica,Grecia,21,Costa Rica,Castillo Mauricio,32,15,1,1,0
12,Costa Rica,Costa Rica,Grecia,29,Costa Rica,Cerdas Kenneth,?,21,3,5,1
13,Costa Rica,Costa Rica,Grecia,10,Costa Rica,Hernandez Carlos,30,6,1,2,0
14,Costa Rica,Costa Rica,Grecia,3,Costa Rica,Matamoros Jimenez Eduardo,34,7,0,1,1
15,Costa Rica,Costa Rica,Grecia,8,Costa Rica,Vargas Jose,30,19,0,3,0
16,Costa Rica,Costa Rica,Grecia,9,Costa Rica,Castro Alejandro,29,18,4,1,0
17,Costa Rica,Costa Rica,Grecia,70,Costa Rica,Chinchilla Kevin,23,3,0,0,0
18,Costa Rica,Costa Rica,Grecia,99,Costa Rica,Diaz Joshua,28,4,0,0,0
19,Costa Rica,Costa Rica,Grecia,28,Costa Rica,Martinez Josue,29,22,3,4,0
20,Costa Rica,Costa Rica,Grecia,19,Costa Rica,Rojas Harry,22,20,5,2,0
0,Costa Rica,Costa Rica,Universitarios,22,Costa Rica,Jara Jorge,23,0,0,0,0
1,Costa Rica,Costa Rica,Universitarios,1,Costa Rica,Morales Brayan,26,18,0,2,0
2,Costa Rica,Costa Rica,Universitarios,35,Costa Rica,Perez Jose,?,3,0,0,0
3,Costa Rica,Costa Rica,Universitarios,20,Costa Rica,Acosta Jhonny,36,11,0,6,1
4,Costa Rica,Costa Rica,Universitarios,3,Costa Rica,Cordero Randal,23,5,0,0,0
5,Costa Rica,Costa Rica,Universitarios,19,Costa Rica,Hernandez LeMark,30,16,1,5,0
6,Costa Rica,Costa Rica,Universitarios,24,Costa Rica,Johnson Seemore,28,0,0,0,0
7,Costa Rica,Costa Rica,Universitarios,24,Costa Rica,Marin Esteban,23,11,1,2,1
8,Costa Rica,Costa Rica,Universitarios,2,Costa Rica,Miranda Rene,23,15,0,4,1
9,Costa Rica,Costa Rica,Universitarios,16,Nicaragua,Montenegro Carlos,28,10,1,3,0
10,Costa Rica,Costa Rica,Universitarios,3,Costa Rica,Montero Christian,33,10,1,4,0
11,Costa Rica,Costa Rica,Universitarios,26,Costa Rica,Chaves Steven,27,0,0,0,0
12,Costa Rica,Costa Rica,Universitarios,10,Costa Rica,Condega Johan Salomon,35,5,0,1,0
13,Costa Rica,Costa Rica,Universitarios,30,Costa Rica,Estrada Diego,30,10,0,5,1
14,Costa Rica,Costa Rica,Universitarios,29,Costa Rica,Jarquin Yecxy,19,1,0,0,0
15,Costa Rica,Costa Rica,Universitarios,6,Costa Rica,Leiva Jose,27,18,0,3,0
16,Costa Rica,Costa Rica,Universitarios,8,Costa Rica,Marin Miguel,35,9,1,2,1
17,Costa Rica,Costa Rica,Universitarios,12,Costa Rica,Oviedo Fabian,28,14,2,1,0
18,Costa Rica,Costa Rica,Universitarios,27,Costa Rica,Salas Youstin,23,10,0,5,0
19,Costa Rica,Costa Rica,Universitarios,4,Costa Rica,Sanchez Bryan,31,11,1,5,1
20,Costa Rica,Costa Rica,Universitarios,23,Costa Rica,Sanchez Dayron,19,0,0,0,0
21,Costa Rica,Costa Rica,Universitarios,17,Costa Rica,Sancho Kevin,35,16,0,5,0
22,Costa Rica,Costa Rica,Universitarios,77,Costa Rica,Scott Verny,37,12,1,1,0
23,Costa Rica,Costa Rica,Universitarios,13,Costa Rica,Valle Luis,30,9,0,1,0
24,Costa Rica,Costa Rica,Universitarios,14,Paraguay,Baez Pedro,22,8,2,1,0
25,Costa Rica,Costa Rica,Universitarios,25,Costa Rica,Bermudez Sebastian,?,0,0,0,0
26,Costa Rica,Costa Rica,Universitarios,7,Costa Rica,Contreras Anthony,?,20,6,1,0
27,Costa Rica,Costa Rica,Universitarios,21,Costa Rica,Cordoba Jose Pablo,20,9,2,1,0
28,Costa Rica,Costa Rica,Universitarios,23,Costa Rica,Daly Jostin,21,0,0,0,0
29,Costa Rica,Costa Rica,Universitarios,9,Costa Rica,Diaz Minor,38,1,0,1,0
30,Costa Rica,Costa Rica,Universitarios,25,Argentina,Medina Sebastian,?,3,0,1,0
31,Costa Rica,Costa Rica,Universitarios,7,Costa Rica,Mora Ronny,29,0,0,0,0
32,Costa Rica,Costa Rica,Universitarios,11,Costa Rica,Quiros Daniel,27,12,0,3,0
33,Costa Rica,Costa Rica,Universitarios,31,Costa Rica,Rojas Royner,17,0,0,0,0
34,Costa Rica,Costa Rica,Universitarios,15,Costa Rica,Soto Michael,23,16,1,6,0
35,Costa Rica,Costa Rica,Universitarios,9,Costa Rica,Vargas Olman,34,13,1,3,0
36,Costa Rica,Costa Rica,Universitarios,9,Costa Rica,Woodly Johnny,39,4,0,1,0
0,El Salvador,El Salvador,Alianza FC,25,El Salvador,Arroyo Pena Oscar Daniel,29,0,0,0,0
1,El Salvador,El Salvador,Alianza FC,1,Uruguay,Garcia Rafael,29,0,0,0,0
2,El Salvador,El Salvador,Alianza FC,28,Honduras,Clavel Rudy,?,1,0,0,1
3,El Salvador,El Salvador,Alianza FC,4,El Salvador,Mancia Ivan,26,0,0,0,0
4,El Salvador,El Salvador,Alianza FC,12,El Salvador,Marroquin Melendez Ruben Eduardo,27,0,0,0,0
5,El Salvador,El Salvador,Alianza FC,16,El Salvador,Romero Henry,28,1,1,0,0
6,El Salvador,El Salvador,Alianza FC,5,El Salvador,Segovia Mario,23,0,0,0,0
7,El Salvador,El Salvador,Alianza FC,9,El Salvador,Ceren Oscar,28,2,3,0,0
8,El Salvador,El Salvador,Alianza FC,19,El Salvador,Cruz Hector,25,1,0,0,1
9,El Salvador,El Salvador,Alianza FC,15,El Salvador,Jimenez Jonathan,27,0,0,0,0
10,El Salvador,El Salvador,Alianza FC,3,El Salvador,Landaverde Lopez Israel Alexander,25,0,0,0,0
11,El Salvador,El Salvador,Alianza FC,17,El Salvador,Larin Alexander,27,0,0,0,0
12,El Salvador,El Salvador,Alianza FC,21,El Salvador,Monterrosa Marvin,28,3,3,0,0
13,El Salvador,El Salvador,Alianza FC,22,El Salvador,Morales Boris,?,0,0,0,0
14,El Salvador,El Salvador,Alianza FC,6,El Salvador,Orellana Narciso Oswaldo,24,2,0,2,2
15,El Salvador,El Salvador,Alianza FC,27,El Salvador,Portillo Molina Isaac Antonio,25,1,1,0,0
16,El Salvador,El Salvador,Alianza FC,26,El Salvador,Rivas Elias,21,1,1,0,0
17,El Salvador,El Salvador,Alianza FC,8,El Salvador,Rodriguez Oscar,24,0,0,0,0
18,El Salvador,El Salvador,Alianza FC,30,Colombia,Soto Herlbert,24,2,2,0,0
19,El Salvador,El Salvador,Alianza FC,14,El Salvador,Ascencio Diego,24,2,2,0,0
20,El Salvador,El Salvador,Alianza FC,20,Uruguay,Benitez Diego,31,0,0,0,0
21,El Salvador,El Salvador,Alianza FC,7,Colombia,Diaz Bladimir,33,0,0,0,0
22,El Salvador,El Salvador,Alianza FC,10,Uruguay,Olivera de Mello Cristian Fabian,31,2,2,0,0
23,El Salvador,El Salvador,Alianza FC,23,El Salvador,Pena Jose,24,3,3,0,0
24,El Salvador,El Salvador,Alianza FC,7,Colombia,Penaranda Contreras Raul Eduardo,28,6,10,0,1
25,El Salvador,El Salvador,Alianza FC,11,El Salvador,Portillo Leal Juan Carlos,27,1,1,0,0
26,El Salvador,El Salvador,Alianza FC,20,Puerto Rico,Ramos Hector,29,3,2,0,1
0,El Salvador,El Salvador,FAS,30,El Salvador,Pacheco Nicolas,24,1,0,0,1
1,El Salvador,El Salvador,FAS,,El Salvador,Cuellar Edwin,24,1,1,0,0
2,El Salvador,El Salvador,FAS,2,El Salvador,Garcia Moises,29,1,1,0,0
3,El Salvador,El Salvador,FAS,3,El Salvador,Garcia Xavier,29,1,1,0,0
4,El Salvador,El Salvador,FAS,15,Ecuador,Moscoso Eder,32,1,0,0,1
5,El Salvador,El Salvador,FAS,17,Argentina,Aimar Juan,31,0,0,0,0
6,El Salvador,El Salvador,FAS,17,El Salvador,Amaya Sibrian Julio Cesar,24,4,3,1,1
7,El Salvador,El Salvador,FAS,20,El Salvador,Castro Ibsen,31,1,1,0,0
8,El Salvador,El Salvador,FAS,6,El Salvador,Flores Erivan,23,1,0,1,1
9,El Salvador,El Salvador,FAS,,El Salvador,Garcia Victor,24,1,1,0,0
10,El Salvador,El Salvador,FAS,,El Salvador,Hernandez Marvin,26,2,2,0,1
11,El Salvador,El Salvador,FAS,,El Salvador,Paz Bryan,22,0,0,0,0
12,El Salvador,El Salvador,FAS,,Colombia,Gil Brayan,18,7,12,0,0
13,El Salvador,El Salvador,FAS,3,Colombia,Quinones Jeison,33,4,4,0,0
14,El Salvador,El Salvador,FAS,51,El Salvador,Rivera Josue,20,2,2,0,0
15,El Salvador,El Salvador,FAS,9,El Salvador,Rugamas Leiva David Antonio,29,0,0,0,0
16,El Salvador,El Salvador,FAS,22,Argentina,Stradella Guillermo,26,1,1,0,0
0,El Salvador,El Salvador,Santa Tecla,1,Mexico,Almeida Joel,?,0,0,0,0
1,El Salvador,El Salvador,Santa Tecla,,El Salvador,Martinez Mario,22,0,0,0,0
2,El Salvador,El Salvador,Santa Tecla,37,El Salvador,Avila Giovanni,19,0,0,0,0
3,El Salvador,El Salvador,Santa Tecla,3,El Salvador,Dominguez Roberto,22,1,0,0,1
4,El Salvador,El Salvador,Santa Tecla,30,El Salvador,Gonzalez Martinez Mario Antonio,?,0,0,0,0
5,El Salvador,El Salvador,Santa Tecla,5,El Salvador,Mendoza Alexander,29,1,0,0,1
6,El Salvador,El Salvador,Santa Tecla,35,El Salvador,Torres Walter,?,1,1,0,0
7,El Salvador,El Salvador,Santa Tecla,34,El Salvador,Valladares Luis Francisco,?,0,0,0,0
8,El Salvador,El Salvador,Santa Tecla,11,El Salvador,Baires Gilberto,29,1,1,0,0
9,El Salvador,El Salvador,Santa Tecla,12,El Salvador,Barahona Ivan Adalberto,24,0,0,0,0
10,El Salvador,El Salvador,Santa Tecla,7,USA,Cienfuegos Wilfredo,23,1,0,0,1
11,El Salvador,El Salvador,Santa Tecla,20,El Salvador,Flores Jaco Andres Alberto,24,0,0,0,0
12,El Salvador,El Salvador,Santa Tecla,19,El Salvador,Lizama Gavidia Alvaro Ramon,24,2,2,0,0
13,El Salvador,El Salvador,Santa Tecla,10,El Salvador,Mayen Gerson,30,2,1,0,0
14,El Salvador,El Salvador,Santa Tecla,23,El Salvador,Rivera Erick,?,0,0,0,0
15,El Salvador,El Salvador,Santa Tecla,14,El Salvador,Sosa Herbert,29,4,4,0,0
16,El Salvador,El Salvador,Santa Tecla,6,El Salvador,Tamacas Bryan,24,0,0,0,0
17,El Salvador,El Salvador,Santa Tecla,,El Salvador,Paz Oscar Antonio,?,1,1,0,0
18,El Salvador,El Salvador,Santa Tecla,9,Panama,Polo Armando,29,8,13,0,0
19,El Salvador,El Salvador,Santa Tecla,22,Brazil,Ricardinho,32,1,1,0,0
20,El Salvador,El Salvador,Santa Tecla,8,El Salvador,Rivera Rodrigo Jose,26,0,0,0,0
0,El Salvador,El Salvador,Aguila,1,El Salvador,Mejia Jose,26,0,0,0,0
1,El Salvador,El Salvador,Aguila,22,El Salvador,Villalobos Benji,31,0,0,0,0
2,El Salvador,El Salvador,Aguila,4,El Salvador,Espinoza Cornejo Fredy Ernesto,27,3,3,0,0
3,El Salvador,El Salvador,Aguila,2,El Salvador,Gonzalez Acosta Ever Alexander,21,0,0,0,0
4,El Salvador,El Salvador,Aguila,26,El Salvador,Guzman Santos,26,1,2,0,0
5,El Salvador,El Salvador,Aguila,28,Colombia,Quejada Andres,33,1,1,0,0
6,El Salvador,El Salvador,Aguila,6,El Salvador,Chiguila Walter,22,1,1,0,0
7,El Salvador,El Salvador,Aguila,19,El Salvador,Coca Diego,25,1,1,0,0
8,El Salvador,El Salvador,Aguila,14,El Salvador,Lazo Valladares Edwin Oswaldo,29,0,0,0,0
9,El Salvador,El Salvador,Aguila,9,Paraguay,Lezcano Javier,30,3,3,0,0
10,El Salvador,El Salvador,Aguila,12,El Salvador,Ortiz Santos,29,0,0,0,0
11,El Salvador,El Salvador,Aguila,17,El Salvador,Polio Argueta Jefferson Audir,24,0,0,0,0
12,El Salvador,El Salvador,Aguila,3,El Salvador,Rodriguez Gomez Ronald,21,4,2,0,2
13,El Salvador,El Salvador,Aguila,5,El Salvador,Rugama Wilson,29,0,0,0,0
14,El Salvador,El Salvador,Aguila,21,El Salvador,Trejo Marlon,31,0,0,0,0
15,El Salvador,El Salvador,Aguila,7,El Salvador,Castillo Fernando,?,1,1,0,0
16,El Salvador,El Salvador,Aguila,11,Uruguay,Da Luz Gonzalo,32,1,1,0,0
0,Guatemala,Guatemala,Comunicaciones,1,Panama,Calderon Jose,34,0,0,0,0
1,Guatemala,Guatemala,Comunicaciones,23,Guatemala,Moscoso Kevin,26,0,0,0,0
2,Guatemala,Guatemala,Comunicaciones,27,Guatemala,Perez Fredy,24,0,0,0,0
3,Guatemala,Guatemala,Comunicaciones,13,Guatemala,Castrillo Carlos,34,0,0,0,0
4,Guatemala,Guatemala,Comunicaciones,20,Guatemala,Gordillo Gerardo,25,0,0,0,0
5,Guatemala,Guatemala,Comunicaciones,6,Guatemala,Mejia Carlos,28,0,0,0,0
6,Guatemala,Guatemala,Comunicaciones,14,Guatemala,Morales Rafael,31,1,1,0,0
7,Guatemala,Guatemala,Comunicaciones,4,Costa Rica,Umana Michael,37,2,0,0,1
8,Guatemala,Guatemala,Comunicaciones,32,Guatemala,Chinchilla Deiveth,?,0,0,0,0
9,Guatemala,Guatemala,Comunicaciones,17,Guatemala,Galindo Alejandro Miguel,27,2,1,1,1
10,Guatemala,Guatemala,Comunicaciones,34,Guatemala,Garcia Garcia Nelson Ivan,?,2,2,0,0
11,Guatemala,Guatemala,Comunicaciones,5,Argentina,Hernandez Cristian,24,1,1,0,0
12,Guatemala,Guatemala,Comunicaciones,26,Guatemala,L. Garcia,?,0,0,0,0
13,Guatemala,Guatemala,Comunicaciones,16,Guatemala,Lemus Kener,25,0,0,0,0
14,Guatemala,Guatemala,Comunicaciones,7,Uruguay,Lombardi Rodriguez Maximiliano,32,2,1,1,1
15,Guatemala,Guatemala,Comunicaciones,31,Guatemala,Robles Stheven,24,2,2,0,0
16,Guatemala,Guatemala,Comunicaciones,,Guatemala,Rodriguez Richard,?,0,0,0,0
17,Guatemala,Guatemala,Comunicaciones,8,Guatemala,Saravia Rodrigo,26,0,0,0,0
18,Guatemala,Guatemala,Comunicaciones,28,Guatemala,Thompson Fredy,37,0,0,0,0
19,Guatemala,Guatemala,Comunicaciones,15,Guatemala,Vargas Jorge,26,2,2,0,0
20,Guatemala,Guatemala,Comunicaciones,19,Guatemala,Betancourth Robin Osvaldo,27,2,2,0,0
21,Guatemala,Guatemala,Comunicaciones,9,Guatemala,Chinchilla Edgar,32,1,1,0,0
22,Guatemala,Guatemala,Comunicaciones,25,Guatemala,Estrada Carlos,22,0,0,0,0
23,Guatemala,Guatemala,Comunicaciones,2,Guatemala,Grijalva Kevin,24,0,0,0,0
24,Guatemala,Guatemala,Comunicaciones,11,Mexico,Herrera Agustin,34,6,12,0,0
0,Guatemala,Guatemala,Guastatoya,12,Guatemala,Rodriguez Josualdo,28,0,0,0,0
1,Guatemala,Guatemala,Guastatoya,1,Costa Rica,de Lemos Adrian,37,0,0,0,0
2,Guatemala,Guatemala,Guastatoya,25,Guatemala,Aparicio Jorge,26,2,1,1,0
3,Guatemala,Guatemala,Guastatoya,3,Honduras,Crisanto Garcia Santos Israel,25,1,0,0,0
4,Guatemala,Guatemala,Guastatoya,2,Mexico,Dominguez Omar,31,2,2,0,1
5,Guatemala,Guatemala,Guastatoya,8,Costa Rica,Gatgens Jorge,31,1,0,2,1
6,Guatemala,Guatemala,Guastatoya,32,Guatemala,Lemus Bryan,25,1,0,0,0
7,Guatemala,Guatemala,Guastatoya,5,Guatemala,Marquez Ardon Jose Alberto,31,1,1,0,0
8,Guatemala,Guatemala,Guastatoya,16,Guatemala,Morales Ruben,32,2,2,0,0
9,Guatemala,Guatemala,Guastatoya,22,Guatemala,Pineda Wilson,26,0,0,0,0
10,Guatemala,Guatemala,Guastatoya,28,Guatemala,Corena Jose,27,2,3,0,0
11,Guatemala,Guatemala,Guastatoya,11,Costa Rica,Navarro Aaron,?,0,0,0,0
12,Guatemala,Guatemala,Guastatoya,18,Guatemala,Orellana Fredy,?,1,0,0,0
13,Guatemala,Guatemala,Guastatoya,20,Guatemala,Reyes Cristian,?,0,0,0,0
14,Guatemala,Guatemala,Guastatoya,10,Mexico,Guzman Daniel,27,3,3,0,0
15,Guatemala,Guatemala,Guastatoya,24,Guatemala,Herrarte Kendel,27,1,0,0,0
16,Guatemala,Guatemala,Guastatoya,27,Mexico,Landin Luis Angel,34,6,6,1,1
17,Guatemala,Guatemala,Guastatoya,7,Guatemala,Martinez Luis,27,4,3,0,0
18,Guatemala,Guatemala,Guastatoya,19,Guatemala,Miranda Nery Nelson Enrique,28,3,3,0,0
0,Guatemala,Guatemala,Antigua,33,Guatemala,Ayala Gonzalez Victor Manuel,30,0,0,0,0
1,Guatemala,Guatemala,Antigua,31,Guatemala,Moran Luis,?,0,0,0,0
2,Guatemala,Guatemala,Antigua,26,Guatemala,Jimenez Martinez Cristian Alexander,24,0,0,0,0
3,Guatemala,Guatemala,Antigua,3,Costa Rica,Mena Jose,30,1,1,0,0
4,Guatemala,Guatemala,Antigua,6,Guatemala,Pinto Jose,26,0,0,0,0
5,Guatemala,Guatemala,Antigua,10,Guatemala,Aguilar Pablo,24,1,1,0,0
6,Guatemala,Guatemala,Antigua,12,Guatemala,Ardon Castellanos Jose Agustin,19,1,1,0,0
7,Guatemala,Guatemala,Antigua,5,Canada,Dominguez-Ramirez Marco Leonel,23,2,0,2,2
8,Guatemala,Guatemala,Antigua,31,Costa Rica,Lezcano Andres,29,7,7,0,0
9,Guatemala,Guatemala,Antigua,25,Argentina,Mingorance Pablo,30,1,1,0,0
10,Guatemala,Guatemala,Antigua,21,Guatemala,Ojeda Christian,23,1,1,0,0
11,Guatemala,Guatemala,Antigua,22,Mexico,Pacheco Edgar,29,2,2,0,0
12,Guatemala,Guatemala,Antigua,71,Guatemala,Ramirez Christopher,25,0,0,0,0
13,Guatemala,Guatemala,Antigua,14,Guatemala,Ruiz Jose,23,0,0,0,0
14,Guatemala,Guatemala,Antigua,18,Mexico,Arce Ricardo,26,2,2,0,0
15,Guatemala,Guatemala,Antigua,77,Guatemala,Arreola Jairo,34,2,2,0,0
16,Guatemala,Guatemala,Antigua,23,Guatemala,Barrientos Albert,25,0,0,0,0
17,Guatemala,Guatemala,Antigua,9,Costa Rica,Porras Anllel,28,3,4,0,0
0,Haiti,Haiti,Capoise,1,Haiti,Clervin Yves-Marie,34,0,0,0,0
1,Haiti,Haiti,Capoise,23,Haiti,M. St. Fleur,21,0,0,0,0
2,Haiti,Haiti,Capoise,16,Haiti,Celifort Douly,20,0,0,0,0
3,Haiti,Haiti,Capoise,22,Haiti,Huguens Michel,25,0,0,0,0
4,Haiti,Haiti,Capoise,24,Haiti,Mackenley Louis,27,0,0,0,0
5,Haiti,Haiti,Capoise,10,Haiti,Noel Yvenet,21,0,0,0,0
6,Haiti,Haiti,Capoise,32,Haiti,Stenio Laurent,20,0,0,0,0
7,Haiti,Haiti,Capoise,30,Haiti,Valcourt Ojulesse,33,0,0,0,0
8,Haiti,Haiti,Capoise,13,Haiti,Wenson Ferdinand,27,0,0,0,0
9,Haiti,Haiti,Capoise,8,Haiti,Bachmy Joseph,18,0,0,0,0
10,Haiti,Haiti,Capoise,29,Haiti,Belizaire Billy,19,0,0,0,0
11,Haiti,Haiti,Capoise,34,Haiti,Nicolson Noel,20,0,0,0,0
12,Haiti,Haiti,Capoise,19,Haiti,Saintilus Joseph,26,0,0,0,0
13,Haiti,Haiti,Capoise,,Haiti,Valcourt Djoules,27,0,0,0,0
14,Haiti,Haiti,Capoise,14,Haiti,Vilgrain Junior,26,0,0,0,0
15,Haiti,Haiti,Capoise,11,Haiti,Beldor Marc,21,0,0,0,0
16,Haiti,Haiti,Capoise,7,Haiti,Dorimain Yves,24,0,0,0,0
0,Honduras,Honduras,Olimpia,22,Honduras,Fonseca Harold,26,0,0,0,0
1,Honduras,Honduras,Olimpia,1,Honduras,Menjivar Edrick,26,0,0,0,0
2,Honduras,Honduras,Olimpia,5,Honduras,Alvarado Ever,27,3,3,0,0
3,Honduras,Honduras,Olimpia,6,Honduras,Beckeles Brayan,33,0,0,0,0
4,Honduras,Honduras,Olimpia,26,Argentina,Ferrari Jonathan,?,1,0,1,1
5,Honduras,Honduras,Olimpia,4,Honduras,Gomez Guzman Axel Daniel,19,1,1,0,0
6,Honduras,Honduras,Olimpia,3,Honduras,Guity Elmer,23,1,0,0,1
7,Honduras,Honduras,Olimpia,16,Honduras,Leveron Johnny,29,0,0,0,0
8,Honduras,Honduras,Olimpia,25,Honduras,Oliva Casildo Elvin,22,0,0,0,0
9,Honduras,Honduras,Olimpia,17,Honduras,Paz Hernandez Jhonatan Josue,24,0,0,0,0
10,Honduras,Honduras,Olimpia,23,Honduras,Alvarez Jorge,21,0,0,0,0
11,Honduras,Honduras,Olimpia,20,Honduras,Flores Deybi Aldair,23,0,0,0,0
12,Honduras,Honduras,Olimpia,10,Argentina,Garrido Matias,33,4,4,0,0
13,Honduras,Honduras,Olimpia,7,Honduras,Lanza Ovidio,30,0,0,0,0
14,Honduras,Honduras,Olimpia,12,Argentina,Maidana Cristian Oscar,32,1,1,0,0
15,Honduras,Honduras,Olimpia,29,Honduras,Mejia German,25,0,0,0,0
16,Honduras,Honduras,Olimpia,31,Argentina,Morales Matias,28,0,0,0,0
17,Honduras,Honduras,Olimpia,2,Honduras,Nunez Avila Maylor Alberto,23,0,0,0,0
18,Honduras,Honduras,Olimpia,32,Honduras,Pineda Carlos,22,2,1,1,1
19,Honduras,Honduras,Olimpia,8,Honduras,Reyes Jose,22,0,0,0,0
20,Honduras,Honduras,Olimpia,15,Honduras,Rodriguez Edwin,20,1,1,0,0
21,Honduras,Honduras,Olimpia,27,Honduras,Bengtson Jerry,32,5,6,0,0
22,Honduras,Honduras,Olimpia,9,Honduras,Benguche Jorge,23,7,8,0,0
23,Honduras,Honduras,Olimpia,30,Honduras,Hernandez Eddie,28,4,5,0,0
24,Honduras,Honduras,Olimpia,14,Honduras,Lacayo Rochez Junior Alberto,24,3,3,0,0
25,Honduras,Honduras,Olimpia,19,Honduras,Rochez Jairo,28,0,0,0,0
0,Honduras,Honduras,Marathon,1,Honduras,Lopez Diaz Roberto Josue,24,0,0,0,0
1,Honduras,Honduras,Marathon,25,Honduras,Torres Denovan,30,0,0,0,0
2,Honduras,Honduras,Marathon,4,Panama,Azmahar Ariano,28,2,0,1,1
3,Honduras,Honduras,Marathon,2,Honduras,Bernardez Bryan,25,0,0,0,0
4,Honduras,Honduras,Marathon,21,Argentina,Espindola Esteban,27,1,1,0,0
5,Honduras,Honduras,Marathon,29,Honduras,Johnson Bryan,30,0,0,0,0
6,Honduras,Honduras,Marathon,12,Honduras,Lopez Carlos,26,0,0,0,0
7,Honduras,Honduras,Marathon,,Honduras,Arriaga Kervin,21,2,2,0,0
8,Honduras,Honduras,Marathon,16,Honduras,Banegas Allan,26,0,0,0,0
9,Honduras,Honduras,Marathon,7,Honduras,Discua Carlos,35,3,3,0,0
10,Honduras,Honduras,Marathon,15,Honduras,Espinoza Kevin,?,0,0,0,0
11,Honduras,Honduras,Marathon,9,Honduras,Lopez Frelys,?,3,4,0,0
12,Honduras,Honduras,Marathon,38,Honduras,Martinez Brayan,?,0,0,0,0
13,Honduras,Honduras,Marathon,10,Honduras,Martinez Mario,30,5,4,0,1
14,Honduras,Honduras,Marathon,8,Honduras,Rochez Carlos,24,1,1,0,0
15,Honduras,Honduras,Marathon,30,Honduras,Solani Edwin,23,2,2,0,0
16,Honduras,Honduras,Marathon,27,Venezuela,Arboleda Justin,28,6,7,0,0
17,Honduras,Honduras,Marathon,11,Honduras,Berrios Castillo Victor Jesus,22,0,0,0,0
18,Honduras,Honduras,Marathon,13,Honduras,Costly Carlos,37,8,8,0,1
19,Honduras,Honduras,Marathon,23,Honduras,Flores Mayron,23,1,1,0,0
20,Honduras,Honduras,Marathon,31,Colombia,Gutierrez Cuenca Yerson,25,4,3,0,1
21,Honduras,Honduras,Marathon,,Honduras,Miranda Jeffry,17,0,0,0,0
0,Honduras,Honduras,Motagua,25,Honduras,Licona Marlon,28,0,0,0,0
1,Honduras,Honduras,Motagua,19,Argentina,Rougier Jonathan,32,0,0,0,0
2,Honduras,Honduras,Motagua,18,Honduras,Crisanto Wilmer,30,0,0,0,0
3,Honduras,Honduras,Motagua,3,Honduras,Izaguirre Emilio,33,2,1,0,1
4,Honduras,Honduras,Motagua,17,Honduras,Maldonado Munguia Denil Omar,21,2,1,0,1
5,Honduras,Honduras,Motagua,35,Honduras,Melendez Cristopher,21,2,0,2,2
6,Honduras,Honduras,Motagua,2,Honduras,Montes Juan Pablo,34,2,1,0,1
7,Honduras,Honduras,Motagua,5,Honduras,Pereira Marcelo,24,1,1,0,0
8,Honduras,Honduras,Motagua,31,Honduras,Sanchez Carlos Alfredo,29,0,0,0,0
9,Honduras,Honduras,Motagua,16,Honduras,Castellanos Hector,26,0,0,0,0
10,Honduras,Honduras,Motagua,24,Honduras,Elvir Casco Omar Josue,30,0,0,0,0
